year-month,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm,asthma edp [f],asthma edp [m]
2020-05,Western NSW,0.0317997897280159,0.0828016399214685,0.2352548402662053,1.6527889279188193,18.511935447050703,0.06881430964475237,24.6,18.2
2020-06,Western NSW,0.0384961219286989,0.1618363619476011,0.2295582067603156,1.704771957787577,18.511935447050703,0.06881430964475234,37.9,30.4
2020-07,Western NSW,0.0568872868297725,0.1214362093457899,0.2133172973803844,1.7806895750012552,18.511935447050703,0.06881430964475233,41.0,26.4
2020-08,Western NSW,0.0,0.1810372403089868,0.1683979193035651,2.174457476959781,18.511935447050703,0.06881430964475226,35.5,29.3
2020-09,Western NSW,0.0,0.0,0.2694911962626345,2.2666924662032906,18.511935447050707,0.06881430964475223,30.6,29.0
2020-10,Western NSW,0.0,0.0550515049583388,0.172947420043095,2.474996627951555,18.5119354470507,0.06881430964475216,58.1,60.7
2020-11,Western NSW,0.0,0.0366687784006423,0.2429380818186636,2.527612236553323,18.511935447050703,0.06881430964475212,59.0,86.5
2020-12,Western NSW,0.0,0.0629425602902427,0.1568921227003398,2.3237999609590494,18.511935447050703,0.06881430964475221,45.1,34.3
2021-01,Western NSW,0.0,0.0419463416832314,0.2323486558509589,2.3296904136166,18.511935447050703,0.06881430964475223,29.1,20.9
2021-02,Western NSW,0.0,0.0989092441656189,0.1824834180327497,2.1116095057386084,18.511935447050703,0.06881430964475227,37.7,27.3
2021-03,Western NSW,0.0,0.0946425837867556,0.2306582231201061,2.0772436946965667,18.511935447050703,0.06881430964475224,38.9,48.6
2021-04,Western NSW,0.0,0.070902513154754,0.429336097929705,1.9923081705972163,18.511935447050703,0.06881430964475226,53.1,42.5
2021-05,Western NSW,0.0,0.1248406379821199,0.3091096591778621,1.6178844809943982,18.5119354470507,0.0688143096447523,81.5,72.8
2021-06,Western NSW,0.0672168087185406,0.0907217480370886,0.2721046036963331,1.794439694559247,18.5119354470507,0.06881430964475231,69.9,43.0
2021-07,Western NSW,0.0,0.0,0.2420063985666242,1.7714977121853277,18.511935447050703,0.06881430964475231,45.6,35.9
2021-08,Western NSW,0.0,0.0,0.1787990355912635,2.002889958631997,18.5119354470507,0.06881430964475228,56.7,27.3
2021-09,Western NSW,0.0,0.0656045438183951,0.1560299148791035,2.1543025229169084,18.511935447050703,0.06881430964475227,29.0,15.8
2021-10,Western NSW,0.0,0.0542601387818217,0.1364279118560668,2.3588342552149464,18.511935447050703,0.06881430964475221,36.6,41.3
2021-11,Western NSW,0.0,0.0499429457484446,0.2010358172277687,2.248508186529752,18.5119354470507,0.0688143096447522,66.7,60.0
2021-12,Western NSW,0.0,0.0,0.1785013054428634,2.342730171535706,18.511935447050703,0.0688143096447522,35.2,46.2
2022-01,Western NSW,0.0,0.0836125948837911,0.1295971430290723,2.1029630756488413,18.5119354470507,0.06881430964475227,32.1,19.7
2022-02,Western NSW,0.0,0.1309209960460021,0.1069158122455068,2.001892937043793,18.511935447050703,0.06881430964475231,31.1,16.9
2022-03,Western NSW,0.0,0.1928750179971787,0.169323612338686,1.9090369849013948,18.5119354470507,0.06881430964475228,55.4,48.7
2022-04,Western NSW,0.0,0.1496821775389979,0.2018448781133276,1.720127474531988,18.511935447050703,0.06881430964475231,48.1,47.6
2022-05,Western NSW,0.0021162502064259,0.105395721011132,0.2214078948391773,1.6185908689685953,18.5119354470507,0.0688143096447523,83.3,74.9
2022-06,Western NSW,0.0,0.0723736310561143,0.2754806242308786,1.879242707902253,18.511935447050696,0.06881430964475227,97.7,68.3
2022-07,Western NSW,0.0,0.1568209011798259,0.1630116896039969,2.025071866643856,18.5119354470507,0.06881430964475226,66.2,47.6
2022-08,Western NSW,0.0262137946434177,0.0,0.1830086196886517,2.032049938605823,18.5119354470507,0.06881430964475226,58.2,45.9
2022-09,Western NSW,0.002487325267505,0.0789223708789132,0.1176567584116795,2.0773885944595225,18.511935447050703,0.06881430964475223,56.7,75.2
2022-10,Western NSW,0.0,0.1071671583996678,0.1359904165112083,2.1591992806981226,18.511935447050703,0.0688143096447522,61.3,71.7
2022-11,Western NSW,0.0,0.0154624495747002,0.2037064100494323,2.215154106563891,18.511935447050703,0.06881430964475219,58.0,72.0
2022-12,Western NSW,0.0,0.0570959735580081,0.2385479944307373,2.289544660978237,18.511935447050703,0.06881430964475221,46.6,41.0
2023-01,Western NSW,0.0,0.0195899840518805,0.2195800949029679,2.3264461778446126,18.511935447050703,0.06881430964475223,32.0,23.7
2023-02,Western NSW,0.0,0.0223631548604175,0.2034907858998557,2.398572980768432,18.511935447050703,0.06881430964475221,41.4,27.1
2023-03,Western NSW,0.0,0.0235008742881743,0.1716391660345415,2.142698596021838,18.511935447050703,0.06881430964475224,43.3,51.0
2023-04,Western NSW,0.0,0.1076733195633051,0.2409374358388969,1.8647932431154888,18.511935447050703,0.0688143096447523,43.9,32.4
2023-05,Western NSW,0.0,0.1076183305841332,0.3482955915733645,1.7271499875627367,18.5119354470507,0.0688143096447523,57.7,50.0
2023-06,Western NSW,0.0,0.0402591807828759,0.3276998899829787,1.7206398770934168,18.5119354470507,0.06881430964475233,55.6,38.1
2023-07,Western NSW,0.0,0.0,0.3279469960498861,1.8552129705202305,18.5119354470507,0.0688143096447523,54.01538461538462,37.392307692307696
2023-08,Western NSW,0.0,0.076968717217563,0.3035956814670395,1.95,18.511935447050703,0.06881430964475228,52.43076923076923,36.68461538461538
2023-09,Western NSW,0.0,0.1,0.3,2.45,18.511935447050703,0.06881430964475219,50.84615384615385,35.97692307692308
2023-10,Western NSW,0.0,0.1,0.2,2.65,18.511935447050703,0.06881430964475216,49.261538461538464,35.26923076923077
2023-11,Western NSW,0.0,0.0,0.2,2.75,18.511935447050703,0.06881430964475213,47.67692307692308,34.56153846153846
2023-12,Western NSW,0.0,0.0,0.2,2.95,18.511935447050703,0.0688143096447521,46.09230769230769,33.85384615384616
2024-01,Western NSW,0.0,0.0,0.2,2.45,18.511935447050703,0.06881430964475219,44.50769230769231,33.146153846153844
2024-02,Western NSW,0.0,0.1,0.2,2.3,18.511935447050703,0.06881430964475221,42.92307692307692,32.43846153846154
2024-03,Western NSW,0.0,0.0,0.3,2.35,18.511935447050703,0.06881430964475221,41.33846153846154,31.73076923076923
2024-04,Western NSW,0.0,0.1,0.3,1.95,18.511935447050703,0.0688143096447523,39.75384615384616,31.02307692307692
2024-05,Western NSW,0.0,0.1,0.3,1.75,18.511935447050703,0.06881430964475233,38.169230769230765,30.315384615384616
2024-06,Western NSW,0.0,0.1,0.3,1.7000000000000002,18.511935447050703,0.06881430964475234,36.58461538461538,29.607692307692304
2014-07,Western Sydney,0.2023317632172317,1.5727141426637816,1.2287437787335405,1.3673886457685414,18.511935447050703,0.0589375520306463,35.0,28.9
2014-08,Western Sydney,0.1986143402723958,1.0915157308858,1.0892386501040867,1.6186191465731303,18.511935447050707,0.0694583581349577,27.0,29.5
2014-09,Western Sydney,0.1283206852537476,0.4633636901534025,0.9218437347252332,1.90328917031362,18.511935447050707,0.0713098246017826,21.4,23.6
2014-10,Western Sydney,0.141637916056763,0.3425377803215753,0.7967198655845764,2.378511445877641,18.511935447050707,0.0631524682766144,21.3,23.1
2014-11,Western Sydney,0.146710705167067,0.3938396937088846,0.6997125947539217,2.5051933834585496,18.511935447050703,0.0750550063729833,21.0,21.1
2014-12,Western Sydney,0.1646144270925828,0.1514909859491641,0.6754836283448781,2.296959776926615,18.511935447050707,0.0670403616443411,19.7,28.0
2015-01,Western Sydney,0.1285968447892342,0.2147617769698502,0.6277422066298995,1.9630816059974985,18.511935447050703,0.0582421723210489,17.9,13.2
2015-02,Western Sydney,0.082098610518587,0.6959723875295407,0.8182386847435528,1.4847960419610395,18.511935447050707,0.0798487869867322,26.3,28.5
2015-03,Western Sydney,0.1825813312802253,0.9724778446399684,0.9496372492618304,1.771595295671362,18.511935447050707,0.1055427712123409,29.2,28.1
2015-04,Western Sydney,0.2149730375166884,0.5118700630425786,0.8494117131924549,1.4899332246012655,18.511935447050707,0.0427704557367248,25.1,30.4
2015-05,Western Sydney,0.2719009444173237,1.3289940330315817,1.0983880667180892,1.1443753618494523,18.511935447050703,0.0421093367677449,33.6,35.1
2015-06,Western Sydney,0.2850711065362103,2.0484326193935827,1.3667738577310276,0.7972647898627142,18.511935447050707,0.0611333200845667,27.6,29.6
2015-07,Western Sydney,0.2042907264058291,1.5528201242472504,1.2372229220592184,1.100876496927371,18.511935447050707,0.0836328602371977,30.2,25.8
2015-08,Western Sydney,0.1386074931818499,0.6942144034236862,1.1143983904477397,1.4238567066325865,18.511935447050707,0.0886512594337125,29.0,30.0
2015-09,Western Sydney,0.1386088037645798,0.4473888816060252,0.9497517802016228,1.808754141742673,18.511935447050707,0.0621168031165735,23.4,24.1
2015-10,Western Sydney,0.0539878835479631,0.3093673021438731,0.9333605829731152,2.244995443826907,18.511935447050707,0.0793501239043612,21.9,24.3
2015-11,Western Sydney,0.0929322728887935,0.2751357821814526,0.7075516040104382,2.320111709956406,18.511935447050707,0.0494896837496949,21.8,22.5
2015-12,Western Sydney,0.1344013713057878,0.4065863606675007,0.7645860944519235,1.8942279817756364,18.511935447050703,0.0650764326837412,19.5,16.0
2016-01,Western Sydney,0.1481481029211856,0.1828459404168476,0.6680243857743619,1.903185384483764,18.511935447050703,0.0522579363267428,17.4,18.5
2016-02,Western Sydney,0.1045162887337953,0.3733220632972083,0.7173206555113681,1.8620654092226063,18.511935447050707,0.0797802467148436,28.4,36.4
2016-03,Western Sydney,0.092489779841041,0.6172745451053878,0.7813171876502853,1.5637818250210993,18.511935447050707,0.0590464756356157,26.0,25.3
2016-04,Western Sydney,0.1930320299513511,0.8196843652387894,1.0370197214953158,1.4461224064871925,18.511935447050707,0.0694753562646477,26.7,27.6
2016-05,Western Sydney,0.2520261160539541,1.186073029591569,1.213188940377634,1.3593343894795566,18.511935447050707,0.0807304642176723,31.1,34.0
2016-06,Western Sydney,0.1879636162269226,0.9673732469576378,1.065138329349398,1.2792803735839815,18.511935447050707,0.0894400408618938,28.4,26.2
2016-07,Western Sydney,0.1878879668481033,1.1164274929719722,1.0473463304481057,1.369409878667501,18.511935447050707,0.0670535715372245,23.6,21.8
2016-08,Western Sydney,0.2059376850979579,1.2432999382349972,1.1514686807701908,1.3963099412105544,18.511935447050707,0.0779388581057948,30.1,30.7
2016-09,Western Sydney,0.1125667171023749,0.5670900723354767,0.947621569771679,1.6170835603433886,18.511935447050707,0.0949176700900099,27.8,26.0
2016-10,Western Sydney,0.1033023756381055,0.2049959621546977,0.7042353292661251,2.1118679457779668,18.511935447050707,0.0633377804230627,18.4,24.3
2016-11,Western Sydney,0.1430482115627921,0.3692846389889945,0.7426807430261125,2.243450113917337,18.511935447050703,0.0667324062103419,17.5,20.3
2016-12,Western Sydney,0.1414945100042392,0.1421673591850394,0.6538849076965082,2.429560254931073,18.511935447050703,0.0734636917044022,17.7,20.5
2017-01,Western Sydney,0.1265562435088087,0.1490598204476902,0.5639156786902818,2.2311235967640703,18.511935447050703,0.0631244171299045,16.3,12.3
2017-02,Western Sydney,0.1132854093196227,0.3158530802644777,0.6391475177242756,2.3289122210389523,18.511935447050707,0.0678557449081184,22.9,30.3
2017-03,Western Sydney,0.1130559826963518,0.339785805821943,0.6748228294846051,1.4927162523360602,18.511935447050707,0.0782674814927026,23.9,28.7
2017-04,Western Sydney,0.16347910900603,0.8597847145746108,0.983659284621854,1.3675953894446098,18.511935447050707,0.056851807228521,28.3,25.4
2017-05,Western Sydney,0.2056535999142215,1.2908067442088988,1.2487711795895553,1.0689099643490831,18.511935447050703,0.0891853141744778,36.9,33.6
2017-06,Western Sydney,0.2660564861157882,1.489200056642329,1.305268326191824,0.9359612989451384,18.511935447050703,0.0765808937149319,32.8,31.5
2017-07,Western Sydney,0.1850762275512027,1.596901261143028,1.2969864424119908,1.3654508983379086,18.511935447050707,0.0670461067321574,29.6,21.6
2017-08,Western Sydney,0.1722764005962722,0.8502631530885384,1.0187731886455704,1.8491683549444304,18.511935447050707,0.040773627144704,26.2,22.1
2017-09,Western Sydney,0.1413865658531936,0.8150343306309804,0.9897881465388028,2.215966635769611,18.511935447050703,0.0586702851576949,24.5,20.1
2017-10,Western Sydney,0.1382606608279425,0.5817403967461774,0.803647012075483,2.297695210895845,18.511935447050703,0.1050634212711652,18.2,18.4
2017-11,Western Sydney,0.106246587469657,0.7007225077969517,0.6648833525365601,1.8701672613869595,18.511935447050707,0.0681916027122277,18.6,25.6
2017-12,Western Sydney,0.1118479438881418,0.4997906958591617,0.6154677003865986,2.342511464313308,18.511935447050703,0.0785333030128551,18.8,19.5
2018-01,Western Sydney,0.1413225167058232,0.4523357052521995,0.5530930320132454,2.040209652177995,18.511935447050703,0.0893590489415869,17.6,13.3
2018-02,Western Sydney,0.1274229940231372,0.5711591502780342,0.6173766068960693,1.7584150164493797,18.511935447050707,0.1001654920448163,21.7,27.5
2018-03,Western Sydney,0.1346052221510418,0.457048512908363,0.7492371247389098,1.8235881347398728,18.511935447050707,0.0711690061572784,21.0,26.7
2018-04,Western Sydney,0.1593585061257366,0.5253541637669732,0.8801969602357425,1.88565228890426,18.511935447050703,0.0712327946515322,22.6,15.9
2018-05,Western Sydney,0.214822399002186,1.5633924137083186,1.2533526003675282,1.4056357583725272,18.511935447050707,0.0539216238211499,27.9,29.8
2018-06,Western Sydney,0.2083899832799146,1.4149977199485435,1.1892991442362324,1.308599368781305,18.511935447050707,0.0736018186465646,23.2,21.6
2018-07,Western Sydney,0.2045605209213732,1.8627653631500465,1.3356046888299316,1.4059970340517731,18.511935447050703,0.1026537645479729,23.2,14.7
2018-08,Western Sydney,0.1511744288078627,1.039247762890013,1.1201895300491689,1.813526041384816,18.511935447050703,0.0550570131220288,19.4,17.2
2018-09,Western Sydney,0.1635073694621637,0.8607501759370877,1.0586165685884288,1.857195153471829,18.511935447050703,0.1051269771402062,21.4,20.8
2018-10,Western Sydney,0.1328091297542624,0.2985750512202283,0.7581697737260464,2.166575456122188,18.511935447050703,0.0771097360063863,18.3,16.0
2018-11,Western Sydney,0.1546018203166509,0.6265660952871959,0.6996033913272754,2.1317901483008432,18.511935447050703,0.0827079178684611,20.6,16.9
2018-12,Western Sydney,0.0949253939444698,0.1722161753992693,0.5690662960381049,2.31944724373267,18.511935447050703,0.0966699484561969,18.0,17.1
2019-01,Western Sydney,0.1265937258880724,0.1543804973466355,0.5156515672394469,2.6262461641887898,18.511935447050703,0.1073659242479156,19.1,15.5
2019-02,Western Sydney,0.1122562420067965,0.7906269918304424,0.6783038830694064,1.9089881403765705,18.511935447050707,0.0724534138945562,20.3,26.1
2019-03,Western Sydney,0.1775094128883279,0.5351308885005134,0.7176710852258322,1.7237847118799137,18.511935447050707,0.0547054291096595,28.1,28.6
2019-04,Western Sydney,0.1853937556825192,0.7403642508737607,0.9771525566165375,1.403277061253265,18.511935447050707,0.0671869267798113,23.8,28.4
2019-05,Western Sydney,0.196916636824895,1.16940581160808,1.1712527076651256,1.285376164798071,18.511935447050703,0.0707361070886007,32.2,30.6
2019-06,Western Sydney,0.2281018177932925,1.3732969374913608,1.2086475312999112,1.1342459039645554,18.511935447050703,0.05,32.9,24.2
2019-07,Western Sydney,0.2070412205105998,1.5807582241288811,1.2179288513860769,1.3265771360769143,18.511935447050703,0.05,22.7,13.9
2019-08,Western Sydney,0.2126480367437859,1.12760063632758,1.070079765785119,1.8331565826361815,18.511935447050703,0.075,29.3,20.3
2019-09,Western Sydney,0.1716201211324431,0.93070362623712,0.9181356022121628,1.9995099762757291,18.511935447050703,0.0594002318406537,22.5,19.3
2019-10,Western Sydney,0.186372985641645,0.9805524568615832,0.903286607792894,2.372925012191485,18.511935447050703,0.0974206148084446,21.1,19.0
2019-11,Western Sydney,0.2822378445391523,0.6432584330072956,0.5505110608470133,2.7943374975889217,18.5119354470507,0.1331347713531423,23.7,19.1
2019-12,Western Sydney,0.2649896804292946,0.6773037358739405,0.3749012234947758,2.928173006563987,18.5119354470507,0.1779192906027019,27.2,19.5
2020-01,Western Sydney,0.2883366461421263,0.175,0.3714604277999008,2.833046623722704,18.511935447050703,0.1779192906027019,16.1,13.1
2020-02,Western Sydney,0.1255941865328522,0.2040304372084835,0.5209047959612315,2.041881771927258,18.511935447050707,0.0888344229340415,18.8,22.0
2020-03,Western Sydney,0.1498731633069663,0.5814643567897224,0.6540054992419466,1.5974457980336425,18.511935447050707,0.0976368669854494,22.0,22.8
2020-04,Western Sydney,0.202619072703545,0.625,0.8,1.55,18.511935447050703,0.075,11.7,7.9
2020-05,Western Sydney,0.225,0.9,0.8250000000000001,1.4,18.511935447050707,0.0383848227750813,8.8,5.9
2020-06,Western Sydney,0.25,1.3,1.0750000000000002,1.125,18.511935447050703,0.075,20.2,19.7
2020-07,Western Sydney,0.25,1.2,1.075,1.425,18.511935447050703,0.05,14.5,15.7
2020-08,Western Sydney,0.225,0.85,0.9,1.775,18.511935447050703,0.0383848227750813,14.1,18.2
2020-09,Western Sydney,0.175,0.55,0.8500000000000001,2.025,18.511935447050703,0.075,14.8,12.1
2020-10,Western Sydney,0.175,0.3,0.65,2.4,18.511935447050707,0.075,10.1,11.3
2020-11,Western Sydney,0.15,0.3,0.575,2.3,18.511935447050703,0.1,15.0,18.3
2020-12,Western Sydney,0.15,0.175,0.45,1.875,18.511935447050703,0.0142522124154646,11.5,7.8
2021-01,Western Sydney,0.15,0.275,0.5,2.0,18.511935447050707,0.1,7.6,6.7
2021-02,Western Sydney,0.15,0.375,0.525,1.5,18.511935447050703,0.075,16.0,18.2
2021-03,Western Sydney,0.15,0.475,0.625,1.625,18.511935447050703,0.05,17.0,19.8
2021-04,Western Sydney,0.225,0.95,0.95,1.4,18.511935447050703,0.1,17.7,15.3
2021-05,Western Sydney,0.225,1.175,0.975,1.175,18.511935447050707,0.075,23.0,26.6
2021-06,Western Sydney,0.225,1.55,1.0,1.15,18.511935447050703,0.1,22.8,18.0
2021-07,Western Sydney,0.2,0.925,0.775,1.475,18.511935447050707,0.1,10.5,9.3
2021-08,Western Sydney,0.175,0.575,0.8,1.8,18.511935447050707,0.0392522124154646,8.1,6.3
2021-09,Western Sydney,0.125,0.4,0.725,2.1,18.511935447050707,0.0758673896403832,5.2,5.4
2021-10,Western Sydney,0.15,0.35,0.75,2.175,18.511935447050707,0.0142522124154646,8.7,6.5
2021-11,Western Sydney,0.125,0.275,0.55,1.85,18.511935447050703,0.0142522124154646,12.2,11.6
2021-12,Western Sydney,0.125,0.175,0.45,1.975,18.511935447050707,0.0142522124154646,10.4,7.9
2022-01,Western Sydney,0.125,0.175,0.35,1.625,18.511935447050703,0.0142522124154646,10.9,6.7
2022-02,Western Sydney,0.125,0.45,0.55,1.45,18.511935447050703,0.0142522124154646,14.0,14.9
2022-03,Western Sydney,0.15,0.475,0.675,1.325,18.511935447050707,0.0142522124154646,21.7,27.5
2022-04,Western Sydney,0.15,0.7,0.725,1.25,18.511935447050707,0.032473048676264,31.6,30.5
2022-05,Western Sydney,0.2,1.325,1.05,0.95,18.511935447050703,0.0383848227750813,32.4,39.6
2022-06,Western Sydney,0.2,1.125,0.95,1.225,18.511935447050703,0.0383848227750813,23.1,19.7
2022-07,Western Sydney,0.175,0.8,0.925,1.575,18.511935447050703,0.0142522124154646,17.0,15.7
2022-08,Western Sydney,0.15,0.55,0.8,1.7,18.511935447050703,0.0142522124154646,27.4,20.3
2022-09,Western Sydney,0.125,0.525,0.775,1.85,18.511935447050703,0.0758673896403832,17.7,17.5
2022-10,Western Sydney,0.125,0.35,0.625,1.875,18.511935447050703,0.0883848227750813,19.0,17.3
2022-11,Western Sydney,0.1,0.3,0.425,1.9,18.511935447050703,0.0392522124154646,16.3,18.7
2022-12,Western Sydney,0.1,0.175,0.425,1.925,18.511935447050703,0.0508673896403832,15.1,13.5
2023-01,Western Sydney,0.1,0.25,0.375,1.675,18.511935447050703,0.0392522124154646,11.9,10.7
2023-02,Western Sydney,0.1293159210476944,0.8496208681802574,0.4952493257934352,1.8196410199810389,18.511935447050707,0.0936349475503733,19.3,23.6
2023-03,Western Sydney,0.125,1.0996208681802573,0.75,1.65,18.511935447050703,0.0758673896403832,16.2,14.0
