sex,lhd,date,"rate per 100,000 population"
Females,Southern NSW,2020-07,18.2
Females,Southern NSW,2020-08,25.8
Females,Southern NSW,2020-09,29.7
Females,Southern NSW,2020-10,41.5
Females,Southern NSW,2020-11,38.9
Females,Southern NSW,2020-12,30.7
Females,Southern NSW,2021-01,19.4
Females,Southern NSW,2021-02,22.7
Females,Southern NSW,2021-03,31.3
Females,Southern NSW,2021-04,35.4
Females,Southern NSW,2021-05,43.2
Females,Southern NSW,2021-06,37.9
Females,Southern NSW,2021-07,41.8
Females,Southern NSW,2021-08,53.0
Females,Southern NSW,2021-09,16.7
Females,Southern NSW,2021-10,20.4
Females,Southern NSW,2021-11,16.4
Females,Southern NSW,2021-12,22.4
Females,Southern NSW,2022-01,18.3
Females,Southern NSW,2022-02,21.1
Females,Southern NSW,2022-03,40.9
Females,Southern NSW,2022-04,37.2
Females,Southern NSW,2022-05,47.0
Females,Southern NSW,2022-06,56.8
Females,Southern NSW,2022-07,37.9
Females,Southern NSW,2022-08,42.3
Females,Southern NSW,2022-09,42.4
Females,Southern NSW,2022-10,65.2
Females,Southern NSW,2022-11,48.8
Females,Southern NSW,2022-12,28.6
Females,Southern NSW,2023-01,18.3
Females,Southern NSW,2023-02,20.4
Females,Southern NSW,2023-03,30.3
Females,Southern NSW,2023-04,36.0
Females,Southern NSW,2023-05,40.2
Females,Southern NSW,2023-06,29.7
Females,Murrumbidgee,2014-07,46.2
Females,Murrumbidgee,2014-08,84.8
Females,Murrumbidgee,2014-09,52.7
Females,Murrumbidgee,2014-10,80.6
Females,Murrumbidgee,2014-11,57.1
Females,Murrumbidgee,2014-12,41.1
Females,Murrumbidgee,2015-01,22.1
Females,Murrumbidgee,2015-02,45.4
Females,Murrumbidgee,2015-03,45.9
Females,Murrumbidgee,2015-04,52.3
Females,Murrumbidgee,2015-05,58.1
Females,Murrumbidgee,2015-06,66.4
Females,Murrumbidgee,2015-07,61.1
Females,Murrumbidgee,2015-08,69.4
Females,Murrumbidgee,2015-09,58.8
Females,Murrumbidgee,2015-10,80.8
Females,Murrumbidgee,2015-11,61.2
Females,Murrumbidgee,2015-12,38.8
Females,Murrumbidgee,2016-01,32.2
Females,Murrumbidgee,2016-02,48.9
Females,Murrumbidgee,2016-03,44.9
Females,Murrumbidgee,2016-04,44.2
Females,Murrumbidgee,2016-05,55.5
Females,Murrumbidgee,2016-06,72.4
Females,Murrumbidgee,2016-07,69.8
Females,Murrumbidgee,2016-08,65.5
Females,Murrumbidgee,2016-09,71.9
Females,Murrumbidgee,2016-10,75.6
Females,Murrumbidgee,2016-11,87.4
Females,Murrumbidgee,2016-12,60.3
Females,Murrumbidgee,2017-01,50.6
Females,Murrumbidgee,2017-02,38.3
Females,Murrumbidgee,2017-03,46.1
Females,Murrumbidgee,2017-04,45.4
Females,Murrumbidgee,2017-05,79.0
Females,Murrumbidgee,2017-06,60.0
Females,Murrumbidgee,2017-07,74.3
Females,Murrumbidgee,2017-08,70.9
Females,Murrumbidgee,2017-09,65.8
Females,Murrumbidgee,2017-10,69.5
Females,Murrumbidgee,2017-11,51.5
Females,Murrumbidgee,2017-12,41.9
Females,Murrumbidgee,2018-01,42.3
Females,Murrumbidgee,2018-02,33.6
Females,Murrumbidgee,2018-03,50.2
Females,Murrumbidgee,2018-04,41.7
Females,Murrumbidgee,2018-05,66.2
Females,Murrumbidgee,2018-06,45.6
Females,Murrumbidgee,2018-07,60.8
Females,Murrumbidgee,2018-08,64.8
Females,Murrumbidgee,2018-09,69.5
Females,Murrumbidgee,2018-10,57.3
Females,Murrumbidgee,2018-11,68.1
Females,Murrumbidgee,2018-12,37.0
Females,Murrumbidgee,2019-01,31.9
Females,Murrumbidgee,2019-02,42.3
Females,Murrumbidgee,2019-03,58.2
Females,Murrumbidgee,2019-04,66.0
Females,Murrumbidgee,2019-05,58.1
Females,Murrumbidgee,2019-06,56.7
Females,Murrumbidgee,2019-07,60.8
Females,Murrumbidgee,2019-08,58.7
Females,Murrumbidgee,2019-09,69.7
Females,Murrumbidgee,2019-10,48.2
Females,Murrumbidgee,2019-11,70.1
Females,Murrumbidgee,2019-12,74.9
Females,Murrumbidgee,2020-01,76.1
Females,Murrumbidgee,2020-02,39.1
Females,Murrumbidgee,2020-03,47.4
Females,Murrumbidgee,2020-04,29.9
Females,Murrumbidgee,2020-05,31.4
Females,Murrumbidgee,2020-06,34.3
Females,Murrumbidgee,2020-07,43.2
Females,Murrumbidgee,2020-08,43.5
Females,Murrumbidgee,2020-09,32.0
Females,Murrumbidgee,2020-10,91.0
Females,Murrumbidgee,2020-11,62.5
Females,Murrumbidgee,2020-12,51.6
Females,Murrumbidgee,2021-01,30.8
Females,Murrumbidgee,2021-02,41.3
Females,Murrumbidgee,2021-03,45.3
Females,Murrumbidgee,2021-04,52.8
Females,Murrumbidgee,2021-05,58.3
Females,Murrumbidgee,2021-06,55.9
Females,Murrumbidgee,2021-07,35.8
Females,Murrumbidgee,2021-08,63.3
Females,Murrumbidgee,2021-09,36.4
Females,Murrumbidgee,2021-10,50.0
Females,Murrumbidgee,2021-11,50.9
Females,Murrumbidgee,2021-12,48.2
Females,Murrumbidgee,2022-01,33.6
Females,Murrumbidgee,2022-02,32.4
Females,Murrumbidgee,2022-03,38.9
Females,Murrumbidgee,2022-04,61.7
Females,Murrumbidgee,2022-05,68.5
Females,Murrumbidgee,2022-06,63.7
Females,Murrumbidgee,2022-07,62.1
Females,Murrumbidgee,2022-08,73.8
Females,Murrumbidgee,2022-09,79.9
Females,Murrumbidgee,2022-10,99.9
Females,Murrumbidgee,2022-11,73.4
Females,Murrumbidgee,2022-12,54.9
Females,Murrumbidgee,2023-01,39.9
Females,Murrumbidgee,2023-02,38.2
Females,Murrumbidgee,2023-03,44.2
Females,Murrumbidgee,2023-04,59.9
Females,Murrumbidgee,2023-05,80.8
Females,Murrumbidgee,2023-06,54.5
Females,Western NSW,2014-07,44.4
Females,Western NSW,2014-08,44.2
Females,Western NSW,2014-09,51.9
Females,Western NSW,2014-10,36.7
Females,Western NSW,2014-11,32.9
Females,Western NSW,2014-12,26.7
Females,Western NSW,2015-01,20.5
Females,Western NSW,2015-02,31.2
Females,Western NSW,2015-03,37.1
Females,Western NSW,2015-04,39.7
Females,Western NSW,2015-05,47.8
Females,Western NSW,2015-06,46.0
Females,Western NSW,2015-07,46.9
Females,Western NSW,2015-08,60.5
Females,Western NSW,2015-09,55.4
Females,Western NSW,2015-10,50.8
Females,Western NSW,2015-11,39.2
Females,Western NSW,2015-12,41.2
Females,Western NSW,2016-01,30.3
Females,Western NSW,2016-02,54.0
Females,Western NSW,2016-03,47.4
Females,Western NSW,2016-04,29.5
Females,Western NSW,2016-05,50.5
Females,Western NSW,2016-06,57.9
Females,Western NSW,2016-07,72.4
Females,Western NSW,2016-08,81.2
Females,Western NSW,2016-09,68.8
Females,Western NSW,2016-10,78.4
Females,Western NSW,2016-11,64.6
Females,Western NSW,2016-12,47.3
Females,Western NSW,2017-01,32.3
Females,Western NSW,2017-02,41.1
Females,Western NSW,2017-03,42.3
Females,Western NSW,2017-04,50.8
Females,Western NSW,2017-05,79.9
Females,Western NSW,2017-06,69.4
Females,Western NSW,2017-07,50.3
Females,Western NSW,2017-08,74.7
Females,Western NSW,2017-09,73.0
Females,Western NSW,2017-10,43.3
Females,Western NSW,2017-11,44.7
Females,Western NSW,2017-12,45.3
Females,Western NSW,2018-01,27.1
Females,Western NSW,2018-02,40.0
Females,Western NSW,2018-03,38.1
Females,Western NSW,2018-04,38.7
Females,Western NSW,2018-05,50.9
Females,Western NSW,2018-06,52.9
Females,Western NSW,2018-07,55.3
Females,Western NSW,2018-08,58.5
Females,Western NSW,2018-09,46.1
Females,Western NSW,2018-10,63.1
Females,Western NSW,2018-11,61.4
Females,Western NSW,2018-12,50.4
Females,Western NSW,2019-01,28.1
Females,Western NSW,2019-02,42.8
Females,Western NSW,2019-03,32.7
Females,Western NSW,2019-04,44.2
Females,Western NSW,2019-05,66.1
Females,Western NSW,2019-06,60.6
Females,Western NSW,2019-07,58.3
Females,Western NSW,2019-08,69.4
Females,Western NSW,2019-09,57.3
Females,Western NSW,2019-10,51.2
Females,Western NSW,2019-11,55.1
Females,Western NSW,2019-12,79.6
Females,Western NSW,2020-01,43.7
Females,Western NSW,2020-02,37.0
Females,Western NSW,2020-03,48.7
Females,Western NSW,2020-04,24.8
Females,Western NSW,2020-05,24.6
Females,Western NSW,2020-06,37.9
Females,Western NSW,2020-07,41.0
Females,Western NSW,2020-08,35.5
Females,Western NSW,2020-09,30.6
Females,Western NSW,2020-10,58.1
Females,Western NSW,2020-11,59.0
Females,Western NSW,2020-12,45.1
Females,Western NSW,2021-01,29.1
Females,Western NSW,2021-02,37.7
Females,Western NSW,2021-03,38.9
Females,Western NSW,2021-04,53.1
Females,Western NSW,2021-05,81.5
Females,Western NSW,2021-06,69.9
Females,Western NSW,2021-07,45.6
Females,Western NSW,2021-08,56.7
Females,Western NSW,2021-09,29.0
Females,Western NSW,2021-10,36.6
Females,Western NSW,2021-11,66.7
Females,Western NSW,2021-12,35.2
Females,Western NSW,2022-01,32.1
Females,Western NSW,2022-02,31.1
Females,Western NSW,2022-03,55.4
Females,Western NSW,2022-04,48.1
Females,Western NSW,2022-05,83.3
Females,Western NSW,2022-06,97.7
Females,Western NSW,2022-07,66.2
Females,Western NSW,2022-08,58.2
Females,Western NSW,2022-09,56.7
Females,Western NSW,2022-10,61.3
Females,Western NSW,2022-11,58.0
Females,Western NSW,2022-12,46.6
Females,Western NSW,2023-01,32.0
Females,Western NSW,2023-02,41.4
Females,Western NSW,2023-03,43.3
Females,Western NSW,2023-04,43.9
Females,Western NSW,2023-05,57.7
Females,Western NSW,2023-06,55.6
